epoch,step,train_loss
0,49,3.044757127761841
0,99,2.765465259552002
0,149,2.6827239990234375
0,199,2.6308581829071045
0,249,2.6180574893951416
0,299,2.5795774459838867
0,349,2.5702123641967773
0,399,2.5703320503234863
0,449,2.5765914916992188
0,499,2.5463500022888184
0,549,2.5488367080688477
0,599,2.540221929550171
0,649,2.5392770767211914
0,699,2.536423444747925
0,749,2.5429189205169678
0,799,2.552736759185791
0,849,2.533689498901367
0,899,2.547995090484619
0,949,2.537158250808716
0,999,2.5232644081115723
0,1049,2.521416664123535
0,1099,2.531952142715454
0,1149,2.5265889167785645
0,1199,2.540064811706543
0,1249,2.5204737186431885
0,1299,2.523970603942871
0,1349,2.531273365020752
0,1399,2.521620750427246
0,1449,2.528140068054199
0,1499,2.5263733863830566
0,1549,2.5447001457214355
0,1599,2.5250539779663086
0,1649,2.533756732940674
0,1699,2.5123400688171387
0,1749,2.518411159515381
0,1799,2.5185678005218506
0,1849,2.532073736190796
0,1899,2.4985833168029785
0,1949,2.5251290798187256
0,1999,2.522340774536133
0,2049,2.5231194496154785
0,2099,2.525723695755005
0,2149,2.5253336429595947
0,2199,2.5237486362457275
0,2249,2.521261215209961
0,2299,2.518320322036743
0,2349,2.528409242630005
0,2399,2.519277572631836
0,2449,2.5201632976531982
0,2499,2.508817672729492
0,2549,2.5321555137634277
0,2599,2.5137414932250977
0,2649,2.5367531776428223
0,2699,2.5183534622192383
0,2749,2.523613214492798
0,2799,2.5036463737487793
0,2849,2.4949588775634766
0,2899,2.5263853073120117
0,2949,2.518611431121826
0,2999,2.523165464401245
0,3049,2.504987955093384
0,3099,2.524639368057251
0,3149,2.519421339035034
0,3199,2.5093839168548584
0,3249,2.532338857650757
1,3299,2.5096733570098877
1,3349,2.5053417682647705
1,3399,2.5237910747528076
1,3449,2.5123343467712402
1,3499,2.525287389755249
1,3549,2.5158748626708984
1,3599,2.5288443565368652
1,3649,2.5186917781829834
1,3699,2.5126662254333496
1,3749,2.5265369415283203
1,3799,2.535501480102539
1,3849,2.522102117538452
1,3899,2.5214662551879883
1,3949,2.5108487606048584
1,3999,2.509300470352173
1,4049,2.506302833557129
1,4099,2.512599229812622
1,4149,2.5153493881225586
1,4199,2.5139319896698
1,4249,2.519078254699707
1,4299,2.5026276111602783
1,4349,2.534045934677124
1,4399,2.5126383304595947
1,4449,2.514901876449585
1,4499,2.513709783554077
1,4549,2.510373830795288
1,4599,2.5302469730377197
1,4649,2.527439832687378
1,4699,2.511779546737671
1,4749,2.509276866912842
1,4799,2.518923759460449
1,4849,2.500058174133301
1,4899,2.517415761947632
1,4949,2.5031027793884277
1,4999,2.4992334842681885
1,5049,2.51021146774292
1,5099,2.5283327102661133
1,5149,2.507658004760742
1,5199,2.5165798664093018
1,5249,2.5205559730529785
1,5299,2.522101640701294
1,5349,2.5231311321258545
1,5399,2.507512092590332
1,5449,2.5143136978149414
1,5499,2.5261309146881104
1,5549,2.5079293251037598
1,5599,2.5166139602661133
1,5649,2.5159554481506348
1,5699,2.511276960372925
1,5749,2.5199060440063477
1,5799,2.5160765647888184
1,5849,2.5274174213409424
1,5899,2.5144259929656982
1,5949,2.511359453201294
1,5999,2.5241990089416504
1,6049,2.506484031677246
1,6099,2.520089864730835
1,6149,2.525566577911377
1,6199,2.5006630420684814
1,6249,2.5022377967834473
1,6299,2.5209155082702637
1,6349,2.501779556274414
1,6399,2.5085580348968506
1,6449,2.5120115280151367
1,6499,2.4951744079589844
2,6549,2.528465747833252
2,6599,2.5109128952026367
2,6649,2.5056166648864746
2,6699,2.523576021194458
2,6749,2.5132498741149902
2,6799,2.5164363384246826
2,6849,2.51007342338562
2,6899,2.5179054737091064
2,6949,2.5028574466705322
2,6999,2.509136915206909
2,7049,2.500417470932007
2,7099,2.5090503692626953
2,7149,2.514115810394287
2,7199,2.500838279724121
2,7249,2.5279972553253174
2,7299,2.5199453830718994
2,7349,2.5120527744293213
2,7399,2.5095646381378174
2,7449,2.52949595451355
2,7499,2.522028684616089
2,7549,2.5222976207733154
2,7599,2.5142152309417725
2,7649,2.4971067905426025
2,7699,2.52347731590271
2,7749,2.520411252975464
2,7799,2.5088841915130615
2,7849,2.510793447494507
2,7899,2.5103843212127686
2,7949,2.5038201808929443
2,7999,2.500812530517578
2,8049,2.5018699169158936
2,8099,2.506852626800537
2,8149,2.5075221061706543
2,8199,2.52054500579834
2,8249,2.5230460166931152
2,8299,2.5222012996673584
2,8349,2.5080535411834717
2,8399,2.52437686920166
2,8449,2.5056312084198
2,8499,2.515681028366089
2,8549,2.5111262798309326
2,8599,2.522531032562256
2,8649,2.510471820831299
2,8699,2.5241341590881348
2,8749,2.521049737930298
2,8799,2.5223755836486816
2,8849,2.4962778091430664
2,8899,2.5102405548095703
2,8949,2.5109798908233643
2,8999,2.5036561489105225
2,9049,2.505406141281128
2,9099,2.5222909450531006
2,9149,2.5068342685699463
2,9199,2.521599531173706
2,9249,2.5139150619506836
2,9299,2.4962544441223145
2,9349,2.5067477226257324
2,9399,2.520019292831421
2,9449,2.5053865909576416
2,9499,2.5277469158172607
2,9549,2.5093936920166016
2,9599,2.533515691757202
2,9649,2.5146327018737793
2,9699,2.5165019035339355
2,9749,2.512007474899292
2,9799,2.5114083290100098
3,9849,2.5131025314331055
3,9899,2.501899003982544
3,9949,2.5264170169830322
3,9999,2.501798629760742
3,10049,2.5232105255126953
3,10099,2.508446216583252
3,10149,2.517014503479004
3,10199,2.514207363128662
3,10249,2.512028932571411
3,10299,2.495422840118408
3,10349,2.521934986114502
3,10399,2.512972831726074
3,10449,2.5022783279418945
3,10499,2.5096161365509033
3,10549,2.519063711166382
3,10599,2.508845567703247
3,10649,2.502065658569336
3,10699,2.516340970993042
3,10749,2.5134966373443604
3,10799,2.5189971923828125
3,10849,2.506950855255127
3,10899,2.5145065784454346
3,10949,2.527980327606201
3,10999,2.520195484161377
3,11049,2.500666856765747
3,11099,2.5045101642608643
3,11149,2.498095750808716
3,11199,2.500133991241455
3,11249,2.5137264728546143
3,11299,2.5137979984283447
3,11349,2.4874958992004395
3,11399,2.5091137886047363
3,11449,2.507098913192749
3,11499,2.5048677921295166
3,11549,2.5118069648742676
3,11599,2.5070431232452393
3,11649,2.5228922367095947
3,11699,2.5113065242767334
3,11749,2.5107383728027344
3,11799,2.509915828704834
3,11849,2.5006277561187744
3,11899,2.5204458236694336
3,11949,2.5195658206939697
3,11999,2.514853000640869
3,12049,2.5058393478393555
3,12099,2.5138087272644043
3,12149,2.5032050609588623
3,12199,2.5235095024108887
3,12249,2.525245189666748
3,12299,2.5133016109466553
3,12349,2.508312225341797
3,12399,2.513967514038086
3,12449,2.4988291263580322
3,12499,2.5066351890563965
3,12549,2.5170273780822754
3,12599,2.5095441341400146
3,12649,2.500499725341797
3,12699,2.5048105716705322
3,12749,2.5038809776306152
3,12799,2.5108933448791504
3,12849,2.4993600845336914
3,12899,2.5169122219085693
3,12949,2.5187761783599854
3,12999,2.524477005004883
3,13049,2.51248836517334
4,13099,2.515111207962036
4,13149,2.506356954574585
4,13199,2.511249303817749
4,13249,2.5026957988739014
4,13299,2.5273830890655518
4,13349,2.5273022651672363
4,13399,2.513925790786743
4,13449,2.509551763534546
4,13499,2.5137903690338135
4,13549,2.510714054107666
4,13599,2.506596088409424
4,13649,2.5192131996154785
4,13699,2.515833854675293
4,13749,2.5158393383026123
4,13799,2.5128259658813477
4,13849,2.510584592819214
4,13899,2.513303756713867
4,13949,2.506690502166748
4,13999,2.523911952972412
4,14049,2.5151827335357666
4,14099,2.497804880142212
4,14149,2.5169870853424072
4,14199,2.500678062438965
4,14249,2.516338586807251
4,14299,2.5169310569763184
4,14349,2.5086886882781982
4,14399,2.524275541305542
4,14449,2.51263689994812
4,14499,2.532325506210327
4,14549,2.4866976737976074
4,14599,2.5317840576171875
4,14649,2.5230929851531982
4,14699,2.5157792568206787
4,14749,2.4993605613708496
4,14799,2.528487205505371
4,14849,2.51747989654541
4,14899,2.523852825164795
4,14949,2.509366750717163
4,14999,2.50569748878479
4,15049,2.527376890182495
4,15099,2.5164971351623535
4,15149,2.5087409019470215
4,15199,2.5058581829071045
4,15249,2.5040390491485596
4,15299,2.5209593772888184
4,15349,2.519239902496338
4,15399,2.5120339393615723
4,15449,2.5014846324920654
4,15499,2.516608476638794
4,15549,2.493973970413208
4,15599,2.5095062255859375
4,15649,2.5138792991638184
4,15699,2.5070548057556152
4,15749,2.49996280670166
4,15799,2.5146353244781494
4,15849,2.5148112773895264
4,15899,2.4973559379577637
4,15949,2.520469903945923
4,15999,2.489633798599243
4,16049,2.5016586780548096
4,16099,2.5143911838531494
4,16149,2.5141642093658447
4,16199,2.5193734169006348
4,16249,2.5202176570892334
4,16299,2.5037903785705566
