epoch,step,train_loss
0,49,2.770488977432251
0,99,2.636692523956299
0,149,2.5887575149536133
0,199,2.5716187953948975
0,249,2.574130058288574
0,299,2.557577133178711
0,349,2.5469534397125244
0,399,2.5449769496917725
0,449,2.547947645187378
0,499,2.5559451580047607
0,549,2.5325286388397217
0,599,2.542026996612549
0,649,2.544651508331299
0,699,2.5325276851654053
0,749,2.553616523742676
0,799,2.520082950592041
0,849,2.5282750129699707
0,899,2.5288338661193848
0,949,2.522803544998169
0,999,2.5200247764587402
0,1049,2.5398409366607666
0,1099,2.528806209564209
0,1149,2.5406758785247803
0,1199,2.532747507095337
0,1249,2.5279276371002197
0,1299,2.534695863723755
0,1349,2.517544984817505
0,1399,2.5179800987243652
0,1449,2.5203070640563965
0,1499,2.533529281616211
0,1549,2.5365242958068848
0,1599,2.520791530609131
0,1649,2.5322766304016113
0,1699,2.5183703899383545
0,1749,2.5091915130615234
0,1799,2.5158472061157227
0,1849,2.5370967388153076
0,1899,2.5245041847229004
0,1949,2.5205564498901367
0,1999,2.5247316360473633
0,2049,2.511162519454956
0,2099,2.523968458175659
0,2149,2.518601655960083
0,2199,2.531358242034912
0,2249,2.5222902297973633
0,2299,2.5220236778259277
0,2349,2.5122246742248535
0,2399,2.5047802925109863
0,2449,2.5276811122894287
0,2499,2.531385898590088
0,2549,2.5257771015167236
0,2599,2.519257068634033
0,2649,2.5254297256469727
0,2699,2.5120952129364014
0,2749,2.5079870223999023
0,2799,2.520587205886841
0,2849,2.491431713104248
0,2899,2.5249226093292236
0,2949,2.5030624866485596
0,2999,2.508547782897949
0,3049,2.5129380226135254
0,3099,2.53361177444458
0,3149,2.5114552974700928
0,3199,2.500354766845703
0,3249,2.5045461654663086
1,3299,2.5267887115478516
1,3349,2.5078258514404297
1,3399,2.511873245239258
1,3449,2.519440174102783
1,3499,2.5186634063720703
1,3549,2.5283069610595703
1,3599,2.5256683826446533
1,3649,2.508075475692749
1,3699,2.525956630706787
1,3749,2.504641532897949
1,3799,2.5248913764953613
1,3849,2.5212550163269043
1,3899,2.523116111755371
1,3949,2.5046703815460205
1,3999,2.5389091968536377
1,4049,2.509155035018921
1,4099,2.5251824855804443
1,4149,2.5045888423919678
1,4199,2.5205817222595215
1,4249,2.511955976486206
1,4299,2.524826765060425
1,4349,2.5002963542938232
1,4399,2.512821674346924
1,4449,2.513087272644043
1,4499,2.5055689811706543
1,4549,2.5063729286193848
1,4599,2.521723747253418
1,4649,2.5246336460113525
1,4699,2.52117657661438
1,4749,2.507392644882202
1,4799,2.5082406997680664
1,4849,2.4998645782470703
1,4899,2.5124382972717285
1,4949,2.535475254058838
1,4999,2.5192954540252686
1,5049,2.5294783115386963
1,5099,2.5081005096435547
1,5149,2.5061190128326416
1,5199,2.538848876953125
1,5249,2.536897659301758
1,5299,2.5420572757720947
1,5349,2.5127954483032227
1,5399,2.5203747749328613
1,5449,2.505336046218872
1,5499,2.50624680519104
1,5549,2.521721601486206
1,5599,2.5105018615722656
1,5649,2.5288517475128174
1,5699,2.51674222946167
1,5749,2.5129687786102295
1,5799,2.499242067337036
1,5849,2.5337955951690674
1,5899,2.5136325359344482
1,5949,2.520798444747925
1,5999,2.512815237045288
