epoch,step,train_loss
0,49,2.981166124343872
0,99,2.753528594970703
0,149,2.6745409965515137
0,199,2.627880811691284
0,249,2.60622501373291
0,299,2.5927040576934814
0,349,2.5526888370513916
0,399,2.5740182399749756
0,449,2.5582265853881836
0,499,2.5498571395874023
0,549,2.564868688583374
0,599,2.5461349487304688
0,649,2.538557291030884
0,699,2.5439493656158447
0,749,2.541407346725464
0,799,2.5388453006744385
0,849,2.523991823196411
0,899,2.5186660289764404
0,949,2.538384437561035
0,999,2.530073642730713
0,1049,2.5427186489105225
0,1099,2.5298287868499756
0,1149,2.5350453853607178
0,1199,2.5126326084136963
0,1249,2.5299060344696045
0,1299,2.5328307151794434
0,1349,2.5113871097564697
0,1399,2.5321767330169678
0,1449,2.5172557830810547
0,1499,2.534264087677002
0,1549,2.519202709197998
0,1599,2.5267300605773926
0,1649,2.533970355987549
0,1699,2.5201480388641357
0,1749,2.5105226039886475
0,1799,2.523594379425049
0,1849,2.526886463165283
0,1899,2.5285134315490723
0,1949,2.516775131225586
0,1999,2.5260581970214844
0,2049,2.5246498584747314
0,2099,2.505431890487671
0,2149,2.5082335472106934
0,2199,2.5294525623321533
0,2249,2.5292153358459473
0,2299,2.5113658905029297
0,2349,2.524214029312134
0,2399,2.522663116455078
0,2449,2.506772041320801
0,2499,2.528515100479126
0,2549,2.5408778190612793
0,2599,2.5264885425567627
0,2649,2.5065674781799316
0,2699,2.527763843536377
0,2749,2.5260982513427734
0,2799,2.5039258003234863
0,2849,2.511101245880127
0,2899,2.516387701034546
0,2949,2.5221097469329834
0,2999,2.5254335403442383
0,3049,2.51192045211792
0,3099,2.5184390544891357
0,3149,2.517690420150757
0,3199,2.5114572048187256
0,3249,2.513833522796631
1,3299,2.5109035968780518
1,3349,2.50687575340271
1,3399,2.514040231704712
1,3449,2.5265324115753174
1,3499,2.5259130001068115
1,3549,2.510946750640869
1,3599,2.530679225921631
1,3649,2.507864236831665
1,3699,2.5212485790252686
1,3749,2.5152478218078613
1,3799,2.5215296745300293
1,3849,2.509658098220825
1,3899,2.518583297729492
1,3949,2.5341732501983643
1,3999,2.531679630279541
1,4049,2.5058600902557373
1,4099,2.5116212368011475
1,4149,2.51228666305542
1,4199,2.5297157764434814
1,4249,2.520425796508789
1,4299,2.5178377628326416
1,4349,2.514829635620117
1,4399,2.541914463043213
1,4449,2.5143070220947266
1,4499,2.5164809226989746
1,4549,2.516035556793213
1,4599,2.509699821472168
1,4649,2.511218309402466
1,4699,2.519108772277832
1,4749,2.5196444988250732
1,4799,2.529097318649292
1,4849,2.5029022693634033
1,4899,2.515841484069824
1,4949,2.523815393447876
1,4999,2.532350778579712
1,5049,2.5021066665649414
1,5099,2.501678466796875
1,5149,2.518857479095459
1,5199,2.527632236480713
1,5249,2.5273640155792236
1,5299,2.5089502334594727
1,5349,2.5165271759033203
1,5399,2.509387731552124
1,5449,2.5103132724761963
1,5499,2.5235204696655273
1,5549,2.5050151348114014
1,5599,2.518263101577759
1,5649,2.5214600563049316
1,5699,2.5146279335021973
1,5749,2.511942148208618
1,5799,2.524198293685913
1,5849,2.527899980545044
1,5899,2.5141425132751465
1,5949,2.512578248977661
1,5999,2.512904644012451
1,6049,2.5041680335998535
1,6099,2.497288227081299
1,6149,2.5201456546783447
1,6199,2.5212385654449463
1,6249,2.5134499073028564
1,6299,2.5235588550567627
1,6349,2.5199031829833984
1,6399,2.5103774070739746
1,6449,2.5101428031921387
1,6499,2.5070362091064453
2,6549,2.5192084312438965
2,6599,2.519326686859131
2,6649,2.510226011276245
2,6699,2.5111536979675293
2,6749,2.4979255199432373
2,6799,2.508744716644287
2,6849,2.510162353515625
2,6899,2.5251858234405518
2,6949,2.5119028091430664
2,6999,2.507672071456909
2,7049,2.4991989135742188
2,7099,2.51918363571167
2,7149,2.5240352153778076
2,7199,2.51969575881958
2,7249,2.5148260593414307
2,7299,2.5157461166381836
2,7349,2.518228054046631
2,7399,2.5315728187561035
2,7449,2.5125322341918945
2,7499,2.5211493968963623
2,7549,2.5171966552734375
2,7599,2.5193331241607666
2,7649,2.495441198348999
2,7699,2.5175602436065674
2,7749,2.5032095909118652
2,7799,2.5357553958892822
2,7849,2.503032922744751
2,7899,2.5185513496398926
2,7949,2.5132346153259277
2,7999,2.5231547355651855
2,8049,2.522804021835327
2,8099,2.5179922580718994
2,8149,2.5162525177001953
2,8199,2.5188403129577637
2,8249,2.508990526199341
2,8299,2.5153443813323975
2,8349,2.497446060180664
2,8399,2.5180795192718506
2,8449,2.5009069442749023
2,8499,2.511870861053467
2,8549,2.535583257675171
2,8599,2.506499767303467
2,8649,2.502955675125122
2,8699,2.5151119232177734
2,8749,2.5146923065185547
2,8799,2.5071558952331543
2,8849,2.498420238494873
2,8899,2.4997363090515137
2,8949,2.50472354888916
2,8999,2.518704891204834
2,9049,2.521605968475342
2,9099,2.5220184326171875
2,9149,2.5030171871185303
2,9199,2.5053060054779053
2,9249,2.506239414215088
2,9299,2.517737865447998
2,9349,2.5190651416778564
2,9399,2.5190658569335938
2,9449,2.5107805728912354
2,9499,2.5019352436065674
2,9549,2.5119121074676514
2,9599,2.5294604301452637
2,9649,2.513519287109375
2,9699,2.517918586730957
2,9749,2.511976480484009
2,9799,2.5137040615081787
3,9849,2.513455867767334
3,9899,2.505582809448242
3,9949,2.511557102203369
3,9999,2.5072860717773438
3,10049,2.5162179470062256
3,10099,2.5104668140411377
3,10149,2.5011093616485596
3,10199,2.5015952587127686
3,10249,2.4914143085479736
3,10299,2.5128486156463623
3,10349,2.5093352794647217
3,10399,2.5041391849517822
3,10449,2.516225576400757
3,10499,2.5177292823791504
3,10549,2.5126190185546875
3,10599,2.501898765563965
3,10649,2.5259509086608887
3,10699,2.5174899101257324
3,10749,2.5205771923065186
3,10799,2.5269272327423096
3,10849,2.5213074684143066
3,10899,2.5275802612304688
3,10949,2.5150763988494873
3,10999,2.5008273124694824
3,11049,2.5239388942718506
3,11099,2.526289463043213
3,11149,2.499802589416504
3,11199,2.5067248344421387
3,11249,2.497410535812378
3,11299,2.50770902633667
3,11349,2.5073399543762207
3,11399,2.5254549980163574
3,11449,2.5108587741851807
3,11499,2.521287202835083
3,11549,2.512458562850952
3,11599,2.516615390777588
3,11649,2.503481864929199
3,11699,2.517000198364258
3,11749,2.51326847076416
3,11799,2.5094854831695557
3,11849,2.5023152828216553
3,11899,2.5112199783325195
3,11949,2.530942678451538
3,11999,2.509878635406494
3,12049,2.50727915763855
3,12099,2.5218029022216797
3,12149,2.517418384552002
3,12199,2.5074679851531982
3,12249,2.500765562057495
3,12299,2.520235300064087
3,12349,2.5252275466918945
3,12399,2.517698049545288
3,12449,2.5142014026641846
3,12499,2.519918203353882
3,12549,2.5093135833740234
3,12599,2.5224850177764893
3,12649,2.5189578533172607
3,12699,2.498237371444702
3,12749,2.5153462886810303
